Churn,Gender,Age,StreamingMovies,MonthlyCharge,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Item1,Item2
1,0.0,48,1,142.482694,12.78453216,9.089998883,10,1,0,2,3
1,0.0,56,0,165.018175,2.527681829,11.21142669,13,1,0,4,4
0,0.0,57,0,125.007314,7.065506244,5.868957217,12,0,0,3,4
1,0.0,89,0,139.987503,4.258552081,2.657311067,12,2,0,3,2
0,1.0,30,0,112.455141,4.801969514,13.75498892,11,1,0,2,2
1,1.0,54,1,212.622804,5.204853319,11.07079287,13,1,0,2,2
0,1.0,55,1,182.460772,32.0730133,10.74788638,9,0,1,3,3
1,1.0,46,1,159.947583,11.16847385,15.68552752,10,1,2,3,3
0,1.0,18,1,245.145743,16.8000196,10.08605721,13,0,0,3,2
0,1.0,58,0,149.977753,17.6210362,16.26782621,14,0,0,3,3
1,0.0,60,0,184.967019,17.18829795,4.946414499,12,1,0,4,5
0,1.0,62,0,92.455141,17.52138221,14.19610787,7,1,0,3,3
0,1.0,30,0,149.944668,10.4103675,15.83394061,14,1,0,5,4
1,0.0,75,0,167.456419,3.310281145,7.663279641,16,0,0,2,4
1,1.0,23,1,197.516854,2.993625911,7.43893815,17,3,1,5,4
1,1.0,84,1,152.488401,16.26037537,11.70582668,11,1,0,5,5
1,0.0,61,1,162.482694,3.045064701,13.60774223,6,2,1,3,3
1,0.0,75,1,262.610632,15.35762157,6.02604588,11,2,0,1,2
1,0.0,72,1,190.173699,5.940902789,8.273678516,7,0,0,3,3
1,0.0,66,0,187.513939,5.988505209,9.424686492,10,0,0,3,3
1,1.0,81,1,212.641455,7.138784756,10.05990041,11,1,0,3,3
0,0.0,34,0,104.964303,8.951793883,12.69711858,12,1,1,4,5
1,0.0,82,1,232.637807,4.221959275,10.3853182,9,1,0,5,4
0,0.0,73,0,142.499263,9.797427154,10.48123205,17,0,0,7,6
1,0.0,28,1,277.63748,10.90397471,13.43076227,17,1,0,2,2
0,1.0,48,0,112.455141,1.665591776,7.951590644,5,0,0,4,4
1,0.0,53,1,220.118516,8.611218573,9.100502767,13,0,0,3,2
1,1.0,52,1,139.951231,1.28507969,11.9086306,13,0,0,2,4
0,1.0,20,1,184.978458,1.379696124,5.304627269,13,1,1,3,3
1,0.0,19,1,210.138,3.084376591,12.07096717,11,2,0,3,2
0,1.0,70,1,142.468917,2.43754565,7.336943024,14,0,0,3,3
0,1.0,48,0,160.00128,3.288124191,10.16142541,13,1,0,4,3
0,0.0,28,0,127.481989,32.30772134,9.632814549,13,3,0,3,2
0,0.0,52,0,162.452604,13.46565415,6.346778536,8,0,1,4,4
0,1.0,77,0,172.457857,19.244458,12.1986895,16,2,0,4,4
0,1.0,71,1,255.155493,8.69085131,6.444558317,15,0,0,5,4
1,1.0,22,1,184.979684,3.778575882,11.7174619,16,1,0,3,4
1,0.0,88,0,175.006206,10.27819073,6.286550988,17,1,2,4,3
0,0.0,25,0,112.455141,4.156887945,9.886595026,13,0,0,6,6
0,0.0,21,0,194.958118,11.32083915,7.972497589,6,0,0,3,3
0,1.0,39,0,172.44408,5.254442453,11.10996233,17,0,1,3,3
0,0.0,29,1,200.165175,5.2551003,9.301929385,13,2,0,5,4
0,1.0,22,0,127.460067,6.417132666,8.535578793,12,1,2,4,4
0,1.0,44,0,147.478341,18.61278731,9.083448287,11,0,0,5,4
0,0.0,74,1,207.49737,4.924623699,9.581508542,12,2,0,4,3
0,1.0,84,1,169.937833,6.325942162,8.763218085,9,0,0,2,3
0,0.0,65,0,152.457857,17.22220989,12.72077056,10,3,0,4,3
0,1.0,29,1,162.460772,3.238699239,5.304635517,13,0,0,3,3
1,1.0,51,1,200.132293,6.437878909,11.18732698,16,0,0,4,5
1,1.0,40,1,182.460772,15.22323989,11.6443975,13,0,1,4,4
0,1.0,49,0,124.97808,7.484425045,9.83612847,8,0,1,5,5
1,1.0,61,1,230.105118,7.218752772,9.202197695,20,1,0,3,2
0,1.0,61,0,147.473844,11.69875604,6.187489206,7,6,0,3,3
0,1.0,85,1,142.482694,10.03363969,9.320914781,12,1,0,5,4
0,1.0,25,0,152.479779,18.46162568,6.697226378,16,1,0,3,3
0,1.0,48,0,105.010962,16.52138638,16.41445271,13,1,0,4,4
0,0.0,86,1,114.965789,13.83290937,4.964218639,11,2,1,1,1
1,1.0,53,1,184.978458,5.02568958,6.702458265,13,0,1,3,4
0,1.0,88,0,134.950905,2.644787483,8.623296005,18,0,0,4,4
1,1.0,40,1,182.490006,2.522962069,4.874661522,17,0,0,3,3
1,0.0,23,1,192.470522,3.508974199,4.924368526,11,1,0,4,4
1,0.0,63,0,149.962093,11.50651216,9.173811061,11,1,0,3,3
0,0.0,28,0,95.019486,10.96319721,9.553427818,8,1,1,5,4
1,1.0,26,1,245.174977,5.505247606,6.007630739,16,0,1,3,3
0,0.0,22,0,169.944668,14.16961729,18.39537758,11,2,0,2,3
0,0.0,43,1,207.49737,10.27782059,14.02031408,10,2,1,5,6
1,0.0,70,1,245.145743,3.364993591,12.07594948,19,0,0,3,4
0,1.0,48,0,127.478341,9.307770559,13.40034021,16,0,2,3,4
1,1.0,29,0,182.467607,1.171557288,13.1215267,10,0,0,2,3
1,1.0,61,1,267.642733,7.262579715,10.4523599,15,1,2,4,4
0,1.0,73,0,104.992311,17.06899012,10.07963518,14,0,0,5,5
1,0.0,27,1,164.978458,10.8600084,5.763454353,11,0,0,2,1
1,1.0,56,1,240.114868,16.48065356,9.086330232,8,1,2,4,4
0,0.0,19,0,124.960655,10.85041661,10.04912841,12,3,0,3,4
1,0.0,56,1,127.442069,4.85576672,8.431329813,12,2,0,3,3
0,1.0,83,0,169.992756,1.715329149,8.961461799,15,1,0,3,3
0,1.0,84,0,169.992756,21.71097206,12.87091514,15,1,0,2,2
0,0.0,62,0,179.979358,3.470685398,7.236546463,16,0,0,1,2
0,0.0,67,0,134.950905,1.914386255,7.048563699,14,2,0,4,3
0,1.0,21,0,192.440432,9.16272705,13.17156155,12,1,1,5,4
0,0.0,31,0,172.440432,7.457173484,11.11418795,10,0,0,4,4
1,1.0,25,1,212.669463,4.991605214,5.236234219,12,1,0,4,3
1,1.0,60,1,175.133074,10.5903229,10.08565191,12,0,0,4,4
0,1.0,84,1,159.965008,14.68216127,4.843029288,13,0,0,4,4
0,1.0,36,0,112.484375,5.440398012,7.565105658,10,0,0,3,4
0,1.0,87,0,179.965581,11.92300936,7.940679007,14,1,1,4,4
1,1.0,80,1,252.62403,9.461939857,12.94031641,12,2,0,4,4
0,1.0,34,0,95.005709,13.90000955,7.794425904,9,2,0,2,3
1,0.0,39,1,240.114868,13.99579075,4.88644359,6,0,2,3,4
0,0.0,42,0,105.010962,13.44056701,10.84392109,17,1,0,3,4
0,0.0,36,0,182.45383,3.179043613,9.879617841,10,2,1,3,4
1,0.0,18,0,149.944668,14.58066686,11.26553266,10,0,1,5,5
0,1.0,66,0,144.960655,17.24908083,13.28523257,9,3,0,5,5
1,1.0,20,1,187.609354,2.760467902,15.62909771,15,0,0,4,4
0,1.0,73,0,129.962093,20.04140358,11.31172944,16,0,1,4,4
0,0.0,83,0,129.976324,8.001673351,11.06959212,11,0,0,3,3
1,0.0,67,0,192.440432,1.092219692,13.45818264,13,1,0,3,4
1,0.0,62,0,172.44408,14.68600159,11.06361355,10,2,0,2,3
0,0.0,34,0,117.485813,4.135515169,11.56147327,15,3,0,1,1
0,1.0,28,1,159.965008,9.086633107,13.49663107,10,3,0,2,3
1,1.0,26,0,167.484705,9.493585403,7.581534683,15,0,0,3,3
1,1.0,82,0,129.962093,5.372758028,10.67669456,13,2,0,2,2
0,0.0,59,0,139.981577,13.82188875,11.74759925,13,0,0,3,2
0,0.0,46,0,124.97808,2.598489694,9.044025424,12,0,0,3,4
1,0.0,44,1,255.137219,12.9401487,7.949846907,16,2,2,2,3
0,0.0,56,1,230.105118,4.957713222,11.35513416,11,3,1,5,4
0,0.0,32,1,182.460772,28.79864005,7.524691972,11,0,0,1,2
1,0.0,50,1,255.155493,7.176411327,9.993073346,11,3,1,6,5
0,0.0,53,0,172.457857,5.709925704,11.38306511,11,3,0,4,4
0,0.0,84,0,137.483594,3.956375328,9.818276662,10,0,0,5,6
1,0.0,33,0,167.456419,1.033067819,14.32006623,13,0,0,2,2
0,1.0,29,0,127.495766,2.206152519,10.02701706,14,1,0,3,3
1,1.0,87,1,287.642733,3.820262172,12.67439697,16,2,1,4,4
1,1.0,34,0,167.456419,2.640977982,11.95689175,4,2,0,3,2
0,1.0,34,0,164.988941,5.622660986,16.23914454,12,1,0,6,5
1,0.0,28,1,242.632554,1.634394387,12.55052929,16,3,0,3,1
1,0.0,68,1,130.006414,2.012075635,13.71586929,13,2,1,4,4
1,0.0,26,1,257.63748,10.06913982,8.90345193,14,0,1,4,5
0,0.0,61,0,129.977753,6.935335786,11.70304454,14,1,1,4,5
0,0.0,79,1,232.622804,15.56741347,3.602721856,12,0,0,5,5
0,1.0,49,0,182.467607,12.75071284,5.21028807,8,0,0,4,3
1,1.0,85,1,220.132293,8.573785357,9.442505655,11,1,0,5,5
1,0.0,25,1,252.637807,13.86188691,2.760749024,16,1,0,5,5
1,0.0,19,0,142.452604,10.77929667,13.2491569,11,0,0,4,5
0,1.0,28,0,94.972827,16.88097916,13.4911859,15,0,0,3,3
1,0.0,86,1,210.105118,16.92163398,7.779828793,15,0,0,1,2
0,1.0,54,0,92.455141,11.91663193,10.68579941,13,1,0,5,4
1,0.0,28,1,194.969934,2.81822785,9.905787776,16,1,0,3,4
0,0.0,25,0,129.977753,5.100566529,11.62388139,14,1,0,4,4
1,1.0,81,1,242.628057,4.806882153,12.19296315,10,1,1,3,4
1,0.0,89,1,197.48762,5.658327457,6.892345443,15,1,0,3,2
1,1.0,62,1,242.610632,2.649525158,8.482252615,14,0,0,4,4
0,1.0,31,0,139.934918,18.76976086,9.179212931,10,1,2,4,3
0,1.0,48,0,112.455141,13.04542381,9.321060469,10,0,0,4,3
1,0.0,22,1,182.490006,1.534192133,13.24354261,7,1,0,4,4
0,1.0,22,1,149.988989,9.039309605,14.7376853,11,0,0,3,3
0,1.0,20,0,107.495766,10.15330548,7.766411994,10,0,0,3,3
0,0.0,58,0,92.455141,8.792119046,9.256391341,14,2,0,3,3
1,0.0,81,1,225.145743,1.542556879,8.27152774,13,0,1,1,3
1,1.0,26,1,232.62403,13.65776694,10.08608649,13,0,1,4,5
1,0.0,89,1,207.638588,5.165404738,6.964656883,10,0,1,4,3
1,0.0,59,1,175.133074,13.17859958,7.514067308,15,2,0,2,3
1,0.0,75,1,242.628057,1.557206083,3.262720061,16,0,1,4,3
0,1.0,35,1,184.964681,7.226076469,13.69828326,11,0,0,3,5
0,0.0,28,1,182.443347,20.91720893,8.363844619,10,1,0,4,4
1,1.0,48,0,117.485813,7.228526307,11.34885042,10,0,0,2,2
0,0.0,29,1,139.99789,20.43854626,11.81880212,13,0,1,3,4
1,1.0,62,1,149.937833,2.915827364,8.661233766,13,3,0,1,3
0,1.0,43,0,157.469817,9.709171662,7.423384386,10,0,0,4,3
0,1.0,66,0,152.510442,1.939549257,8.827647599,13,2,0,6,5
1,0.0,56,1,139.99789,1.502124145,12.48417719,12,1,0,3,4
1,0.0,73,1,139.951231,1.906368477,10.56592379,10,1,0,3,1
1,0.0,21,0,117.439154,15.60605339,11.60110678,17,0,1,5,5
1,0.0,48,1,235.137219,2.084396413,19.07180624,10,1,0,5,5
0,0.0,82,0,149.977753,1.781895205,12.13702885,9,2,0,4,5
1,0.0,22,0,149.991327,2.050742411,8.088906499,17,1,0,2,2
0,0.0,34,0,149.97755,2.447649309,10.16305189,11,2,1,3,3
0,0.0,56,1,172.456745,10.81997919,10.14030426,16,3,1,4,4
1,0.0,25,0,137.439154,8.650238791,7.823058882,9,0,0,4,5
0,1.0,44,0,197.494455,8.878536605,10.36003643,14,0,0,2,3
0,0.0,59,1,204.961033,2.359067126,11.24744549,8,2,0,3,3
0,1.0,63,1,162.482694,6.811759674,8.503805869,9,4,1,4,5
1,1.0,76,0,159.964152,5.207179461,14.78936522,10,1,0,4,4
0,1.0,41,0,169.974105,9.450195459,14.24429679,13,1,0,3,2
0,1.0,25,1,129.959755,10.6312597,6.027816542,15,3,0,5,5
0,1.0,40,0,119.989722,3.564836875,10.4766784,11,0,0,4,4
0,0.0,77,1,179.947583,1.815836226,8.397331803,15,1,0,3,3
0,0.0,20,0,167.456419,8.932053699,12.1663565,8,0,1,4,4
1,0.0,53,1,240.114868,7.349620762,9.133118524,7,0,0,3,3
1,0.0,36,0,194.976769,14.71424943,13.04068054,11,3,1,4,4
1,1.0,86,1,245.146969,7.073151031,10.43511467,11,0,0,4,5
0,0.0,59,0,139.987503,1.597765127,12.35764261,10,1,0,4,4
1,0.0,26,1,197.483972,8.054118994,12.33031848,16,1,1,5,4
0,0.0,61,1,190.173699,14.96135055,18.30717385,9,0,1,3,2
1,1.0,27,1,197.470195,22.76986341,14.35467948,7,2,0,4,4
1,1.0,53,0,149.974105,2.519975147,9.431168696,10,2,0,4,4
1,0.0,32,1,204.979684,5.915247686,11.27381764,14,1,0,6,5
0,0.0,60,1,152.502178,7.793733508,10.93898196,12,1,0,3,2
1,0.0,25,1,225.131966,20.44846104,6.464103552,6,1,1,3,4
1,1.0,52,1,202.636202,10.40161068,5.772344439,10,1,1,3,3
0,1.0,32,0,127.460067,11.40192641,11.17925847,14,4,1,2,2
0,1.0,88,1,162.482694,7.604093453,10.26897415,15,0,0,2,4
0,1.0,59,0,104.962874,12.85397739,10.11933502,8,1,1,4,4
1,1.0,54,1,169.937833,1.410971237,8.776451212,13,1,1,3,3
1,0.0,83,0,159.934918,8.874920206,9.011401399,16,0,0,4,3
0,0.0,88,1,217.470195,6.013261132,10.91857997,14,2,1,5,5
1,1.0,68,1,245.146969,9.306233406,7.298432418,12,1,0,3,2
1,0.0,38,1,177.48762,4.902104964,13.40423523,11,0,0,4,3
1,1.0,23,1,162.465269,1.894776657,9.879567236,11,1,1,5,5
0,0.0,55,0,147.456419,5.204111135,7.329478649,10,2,0,3,4
0,0.0,43,0,134.950905,1.375013189,9.311560353,14,3,0,2,3
0,0.0,61,1,127.442069,1.387575524,11.13291822,9,1,1,3,2
0,1.0,38,1,184.978458,2.685677496,12.236238,11,1,0,4,2
0,1.0,28,0,137.468388,5.511437756,12.03070714,9,4,0,4,4
1,1.0,84,1,182.443347,16.58244758,5.33893117,10,1,2,3,4
1,1.0,22,0,172.487091,14.17620441,15.39425705,13,1,0,3,3
0,0.0,34,0,162.500692,10.81527088,7.879092117,12,0,0,4,4
0,0.0,28,0,137.439154,20.01892414,7.006566848,14,3,0,3,2
1,0.0,83,1,220.114868,6.956508263,10.9783735,17,0,0,3,3
1,0.0,86,1,159.994242,8.274610767,9.023888498,16,2,1,5,4
1,0.0,79,0,159.964152,6.786723844,6.599742586,18,0,0,3,4
1,0.0,56,1,275.133571,3.605888824,8.863330522,8,0,0,4,3
0,1.0,47,0,194.958118,10.19243185,8.842692082,11,0,0,3,3
0,1.0,84,0,124.97808,3.998433243,8.832305481,16,2,0,5,5
0,0.0,35,0,92.455141,4.964368923,12.47810556,9,0,1,5,5
0,0.0,26,1,229.993134,5.884557067,9.877572075,7,1,2,5,5
0,1.0,41,0,147.478341,1.084656113,6.048302665,13,0,1,3,3
1,1.0,50,1,179.947583,7.21126107,11.62322378,14,0,0,3,3
0,0.0,34,0,175.006206,2.140387928,17.23011599,11,2,0,4,4
0,0.0,22,0,204.963371,7.931439645,14.68014234,12,0,0,4,4
0,0.0,55,1,210.12704,14.08939653,13.12045068,10,2,0,3,5
0,0.0,80,0,184.967019,9.232644617,7.173629507,8,1,1,4,4
1,1.0,85,1,200.118516,6.951491551,13.25882319,15,0,1,4,3
0,1.0,58,1,114.965789,3.137169138,9.408080299,15,2,0,5,4
1,1.0,37,0,134.980139,11.85998919,6.860771245,5,0,0,4,4
0,1.0,71,0,92.488023,3.113737885,4.12236456,18,1,0,3,3
0,0.0,63,0,137.483594,4.985175451,13.08013867,10,1,0,4,3
1,1.0,47,0,137.483594,11.41238102,8.194610203,7,1,1,3,4
1,0.0,80,1,207.638588,15.37990405,10.98987178,10,0,3,2,3
0,1.0,26,0,114.972827,3.775528995,11.91761523,13,2,0,3,4
1,1.0,28,1,207.609354,5.30268427,7.344740595,13,0,1,2,2
1,0.0,38,0,134.950905,2.843930975,7.325364653,18,2,0,3,4
1,1.0,79,1,240.114868,13.70230727,8.200222508,15,1,1,3,4
0,0.0,48,1,149.959755,4.768869377,10.4962468,11,1,0,2,3
0,0.0,80,0,134.950905,14.57312339,8.461081572,10,0,0,5,4
0,1.0,66,0,204.963371,17.28022598,8.941096681,14,2,0,3,4
0,1.0,26,0,149.977753,16.1217624,7.752382962,11,0,0,5,5
1,1.0,56,0,139.934918,2.437089876,9.647132151,12,0,1,2,3
0,1.0,69,1,197.628838,5.822867455,10.91251295,12,1,2,3,3
0,1.0,73,0,152.479779,16.18199957,8.442478548,12,1,0,3,4
0,1.0,55,0,139.95684,14.46037646,10.21682783,9,1,0,4,4
1,1.0,32,1,229.993134,1.504124801,16.82309021,13,3,1,6,5
0,1.0,71,0,142.471255,7.737353244,12.27450189,15,0,0,3,3
1,0.0,26,1,159.947583,4.109952242,9.712856304,13,0,1,2,2
1,0.0,71,1,240.114868,2.566196093,9.741346714,13,0,1,4,4
1,0.0,51,0,172.440432,4.440328327,15.26191649,10,2,0,2,3
1,0.0,89,1,169.967067,12.3848312,14.12126974,13,2,0,4,4
1,0.0,58,0,149.962093,6.396338897,12.35356432,9,3,2,2,3
0,1.0,46,0,134.950905,10.03212915,11.20346894,10,1,0,3,5
0,1.0,19,1,159.965008,2.62036784,5.489232783,11,1,1,3,4
1,0.0,18,1,232.637807,3.795086086,12.74662948,13,2,1,4,3
0,0.0,78,0,149.962093,3.149071183,11.58210776,10,2,0,3,3
1,1.0,51,0,184.963371,3.484000437,5.702833154,16,2,1,2,3
1,1.0,65,1,182.490006,5.770302149,12.55174668,16,0,0,3,3
0,1.0,37,1,159.951231,2.981008475,16.27747113,13,1,0,2,3
0,1.0,38,1,147.442069,9.14991493,9.95126762,12,1,1,3,4
1,0.0,84,1,242.632554,11.38939562,10.8901854,14,0,0,2,1
1,1.0,43,0,162.500489,1.445148407,10.07652766,10,2,3,3,2
0,0.0,34,0,172.457857,6.143856241,11.88831901,17,3,0,5,5
0,0.0,48,0,140.00128,5.981775914,13.7568705,7,2,0,4,4
1,1.0,56,0,144.988941,2.08299524,10.75643368,13,1,0,5,5
1,1.0,53,0,150.020764,7.110141173,5.330342998,16,2,1,4,4
1,0.0,55,1,275.133571,3.041138012,10.54615588,10,0,0,4,4
0,0.0,35,1,130.006414,15.37394197,6.569174155,11,2,0,1,2
0,1.0,18,1,197.48762,3.905351198,12.13559132,7,0,1,4,4
0,1.0,38,1,149.984492,3.838043219,5.114864238,10,3,2,5,4
1,0.0,55,1,184.978458,5.141923371,12.67661786,14,2,1,3,2
1,0.0,81,1,207.609354,19.17821675,13.26508243,13,1,1,5,6
0,1.0,55,1,139.99789,12.36979696,11.98809409,15,2,1,3,2
0,1.0,64,1,220.132293,14.28414317,12.29322885,14,1,0,3,4
1,0.0,80,1,242.632554,3.769989038,8.157170567,12,1,0,4,4
1,0.0,36,1,154.991856,9.126959742,8.36802634,11,1,0,3,4
0,1.0,42,0,139.987503,2.684151079,8.645688486,12,1,1,3,3
1,0.0,44,1,245.145743,24.39432985,9.435961177,9,1,0,4,5
1,1.0,24,1,187.609354,4.676474348,11.06173556,11,1,1,4,3
1,1.0,39,1,159.965008,4.065555679,7.48309773,13,0,1,3,3
1,0.0,68,0,192.440432,19.95372925,13.31601627,9,1,1,4,5
1,1.0,83,0,172.440432,4.241019424,10.34957334,8,0,1,3,2
0,0.0,56,1,204.961033,14.02310297,10.38237508,11,1,1,4,4
0,0.0,47,1,222.649979,1.042140757,10.27122446,10,0,0,4,4
1,1.0,59,1,159.951231,4.483251529,9.542022573,10,1,0,3,3
1,1.0,28,1,159.965008,2.768037617,9.417040882,14,1,0,5,4
0,0.0,81,0,152.510442,6.357562637,11.00921312,8,1,0,3,4
1,0.0,69,1,187.656013,7.748370205,13.90587666,8,1,0,4,4
0,0.0,77,1,184.978458,6.90648504,14.40659587,10,1,0,2,3
0,0.0,26,0,127.481989,11.80191083,13.36710209,10,0,0,4,4
1,0.0,47,1,220.118516,20.75499393,8.497807171,16,0,0,5,4
0,1.0,50,1,162.482694,10.57261422,7.842029127,17,0,0,5,3
1,1.0,46,1,245.146969,5.260136013,8.063885304,10,0,0,2,2
1,0.0,40,1,162.465269,28.38835566,9.957204622,13,1,0,3,4
1,0.0,52,1,149.984492,2.451160296,13.32489174,13,4,0,2,3
0,1.0,68,0,147.478341,7.243986575,3.507354765,11,1,0,5,4
0,0.0,82,0,184.963371,1.876407503,8.624034211,10,1,1,2,2
0,0.0,83,1,172.47417,7.29973843,16.35739677,17,1,0,4,3
1,1.0,21,1,200.132293,11.24483017,3.629351785,13,2,0,5,5
0,0.0,43,0,92.455141,6.735352382,10.73698075,14,0,0,4,3
1,0.0,65,1,214.966286,5.991017375,11.284594,11,1,0,3,4
0,1.0,82,0,127.458638,16.67574291,10.40270813,10,0,0,4,4
0,1.0,48,0,120.003499,10.28281832,15.0905113,18,0,0,3,3
1,1.0,79,1,210.105118,19.21689293,12.95955778,13,0,1,2,3
1,0.0,33,0,142.500692,11.34954445,10.05136169,9,0,0,3,4
0,0.0,37,0,79.978861,1.846161288,5.129502971,15,0,0,3,2
0,1.0,35,0,137.468388,14.86270396,10.7459413,12,1,0,4,3
0,0.0,59,0,134.950905,2.216583602,3.43357667,7,1,0,5,5
0,0.0,44,0,104.962874,16.53708435,8.220782475,8,2,1,5,5
0,1.0,74,0,102.474625,3.7013893,12.11791408,11,3,0,5,5
1,1.0,31,1,162.482694,5.261502169,13.23925733,19,1,2,2,4
1,1.0,60,1,159.994242,7.279044337,8.670379621,11,1,0,3,3
0,1.0,18,0,92.455141,13.80323806,8.82164481,13,2,0,3,2
1,0.0,84,1,255.155493,15.92219451,11.35680475,14,2,0,5,5
1,1.0,68,0,159.983006,3.525858481,9.271105349,14,1,1,4,5
1,1.0,86,0,169.944668,9.85591776,7.92301547,11,0,0,3,4
0,1.0,73,0,127.511223,9.75910234,12.07745494,13,1,1,4,3
0,0.0,46,0,95.019486,5.506476096,10.10753133,9,1,0,2,3
0,0.0,19,0,134.980139,6.999864982,15.4360432,13,2,0,3,4
0,0.0,27,0,112.455141,19.50833872,8.319615273,14,0,0,2,4
0,1.0,76,0,92.455141,7.320050181,8.14229928,9,1,1,5,4
1,0.0,56,1,127.442069,8.886453729,8.862064813,10,0,0,3,2
0,0.0,42,0,129.962093,17.80378998,13.9772991,12,3,1,3,4
0,1.0,76,0,112.484375,7.847288476,11.97665938,12,1,0,2,3
0,0.0,42,1,212.641455,10.8040205,8.361906963,14,0,0,2,3
1,1.0,32,1,220.161527,7.798523158,3.625998515,12,0,0,3,2
0,1.0,27,1,149.937833,9.586248224,6.306089367,11,0,1,4,4
1,1.0,74,1,232.641455,9.428767036,9.479801512,20,0,0,4,4
0,1.0,64,1,192.470522,8.019086021,10.69315843,12,0,0,3,3
1,0.0,30,1,194.966286,5.78988794,9.883677574,9,1,0,5,6
0,1.0,23,1,114.965789,23.02862012,10.2900353,9,1,2,2,4
0,1.0,44,0,192.48852,2.72317525,14.34431543,11,0,0,2,3
0,1.0,77,0,152.479779,18.92157073,8.936042397,11,2,0,3,3
0,0.0,78,0,154.961766,11.90088632,8.950709439,10,1,1,4,4
0,1.0,20,0,124.97808,28.93788212,14.9103207,15,2,1,5,6
1,0.0,53,0,152.44408,1.570209934,12.37429389,11,0,1,3,3
1,1.0,20,1,232.641455,10.85959186,5.896054877,11,1,0,5,4
1,1.0,82,1,182.465269,1.338441957,15.04983927,10,0,3,5,4
1,1.0,43,1,242.610632,2.995498523,8.375886131,18,1,0,4,4
1,1.0,38,1,202.443347,10.56061324,10.7721728,9,3,1,3,3
0,1.0,81,0,117.487242,9.84141211,11.72362557,10,2,0,4,5
0,0.0,34,1,184.979684,16.66441267,8.365498538,9,1,0,2,3
1,0.0,36,1,240.114868,12.84120976,7.275899757,15,1,0,4,3
1,1.0,38,0,184.967019,5.759265746,6.987857557,16,0,0,3,3
0,1.0,33,0,127.458638,7.979145258,13.08571695,11,1,1,4,3
0,1.0,66,0,184.985293,19.28424826,8.367217945,16,1,0,4,3
0,1.0,78,1,277.63748,13.57977305,15.29183368,11,1,0,2,1
1,0.0,80,0,172.457857,3.520675631,8.824004704,14,0,0,3,4
1,0.0,38,1,194.966286,10.49916723,6.913368813,9,1,1,4,4
1,1.0,80,0,174.975543,1.72479919,15.22907333,12,0,0,5,5
1,0.0,48,1,149.937833,5.567028377,9.864571407,16,2,3,3,4
0,1.0,20,0,112.455141,11.84987964,11.03086435,14,2,0,5,5
0,0.0,18,1,149.959755,3.976305626,11.02449018,12,2,1,3,2
1,0.0,49,1,277.63748,5.759571228,10.83227898,13,1,0,6,5
0,0.0,80,0,112.484375,3.613513424,10.0934549,11,1,1,3,4
0,1.0,24,0,117.439154,5.156978882,12.71080854,12,1,1,3,3
1,0.0,87,1,275.133571,16.75922789,7.612812481,12,0,0,3,2
1,0.0,73,0,147.456419,13.85187885,7.167928889,14,0,0,5,5
1,1.0,76,0,204.949594,9.472450618,14.32600086,11,1,1,3,3
0,0.0,80,1,127.474951,6.636312277,14.28125681,11,2,1,5,4
0,1.0,89,0,129.962093,2.904448825,10.86134286,14,3,0,3,4
1,0.0,43,1,242.610632,4.800346852,6.858268186,16,1,2,5,5
0,1.0,50,1,127.442069,10.35063785,7.530481623,17,1,1,2,3
0,1.0,64,0,104.964303,14.71592037,7.373007212,13,0,1,5,5
1,0.0,49,1,182.443347,9.758067608,8.025412394,13,2,0,4,4
1,1.0,32,1,159.947583,9.820011726,9.730159336,11,1,0,4,4
0,1.0,31,0,157.483594,8.458573247,13.09411393,16,0,1,4,4
0,1.0,44,0,129.948316,8.508626757,2.992013152,12,1,1,3,4
0,0.0,52,0,139.934918,11.70347852,12.1362412,11,2,1,3,3
1,0.0,66,1,222.649979,29.8284414,8.07133879,7,1,1,3,2
0,1.0,54,1,162.482694,7.004427474,11.64143982,11,0,0,4,3
1,0.0,36,0,125.007314,7.439569893,14.19955362,8,1,0,2,3
1,1.0,61,0,204.949594,21.05353987,3.5419259,12,0,1,3,3
0,0.0,27,1,139.965008,6.050060777,8.788051372,10,0,0,3,3
0,1.0,89,1,182.465269,7.599617029,6.72503168,13,2,0,2,2
0,0.0,47,0,104.992311,5.473564746,8.241378511,8,1,0,2,2
1,0.0,81,1,220.118516,4.803306414,6.164653674,8,0,0,3,2
1,1.0,79,1,154.991856,6.051428262,7.094794839,10,1,0,2,1
0,0.0,35,0,142.452604,6.503513341,9.263024683,12,2,0,4,3
1,0.0,88,1,147.442069,1.650263525,9.55444436,16,0,0,5,4
0,0.0,55,0,124.97808,2.282601557,8.433181103,16,2,1,3,1
0,1.0,34,1,220.118516,15.70393958,6.674303144,5,0,0,4,3
0,1.0,35,0,117.439154,11.56648604,12.77695284,11,1,0,3,3
0,1.0,43,0,95.019486,1.322671871,8.586124112,14,1,0,5,4
0,0.0,70,1,162.482694,12.11795763,11.18777585,13,4,1,5,4
1,0.0,50,1,159.947583,9.539962975,9.545907757,7,2,0,2,2
0,0.0,43,0,104.97808,4.303745101,11.66266603,14,1,0,3,4
0,0.0,69,1,117.483475,7.607475355,14.46243735,12,3,1,4,4
1,0.0,25,1,172.484753,3.736763788,7.482298411,12,1,0,2,2
0,1.0,88,1,169.937833,22.39935475,12.11561244,16,3,0,5,3
